0,2026-07-27T17:13:49.074237
5314217,2026-07-27T17:34:14.691840
10579331,2026-07-27T17:53:06.279379
15842870,2026-07-27T18:14:12.691862
21119929,2026-07-27T18:14:12.692267
21120090,2026-07-27T18:24:09.854030
26363317,2026-07-27T18:43:43.234165
31793812,2026-07-27T18:46:35.324529
38072877,2026-07-27T18:46:35.326029
38122338,2026-07-27T18:46:56.362191
44467015,2026-07-27T18:46:56.362955
44467175,2026-07-27T18:47:13.781965
